account_id,rating_region,industry,covered_lives_2025,annual_premium_2025,risk_score_2025,risk_band,renewal_month,account_status,prior_renewal_rate,prior_rate_mean,prior_rate_last,paid_claims_2025,process_cv
ACC05755,R07,Professional services,125,923288.31,1.2529,1.00–1.49,9,Active,0.3333333333333333,10.0,25,882549.9299999999,0.24157921913199848
ACC05756,R39,Manufacturing,421,2837485.25,0.301,0.15–0.49,10,Active,0.6666666666666666,10.0,10,659180.45,0.23848815899069375
ACC05757,R19,Technology,397,2716170.83,0.6999,0.50–0.99,2,Active,0.6666666666666666,-3.3333333333333335,0,1503613.8,0.13399808433200228
ACC05758,R37,Financial services,63,392547.22,0.7309,0.50–0.99,5,Active,0.0,13.333333333333334,-10,131620.65,0.24857852430938326
ACC05759,R44,Hospitality,321,2341582.16,3.4986,2.50–5.00,1,Active,1.0,3.3333333333333335,25,9918727.83,0.11615390214773491
ACC05760,R12,Manufacturing,134,850984.6,0.9587,0.50–0.99,11,Active,0.6666666666666666,5.0,15,508211.75,0.169568831265448
ACC05761,R02,Healthcare,75,514318.7,0.6746,0.50–0.99,8,Active,1.0,1.6666666666666667,10,169734.45,0.31118061694560323
ACC05762,R15,Hospitality,167,877879.57,0.9596,0.50–0.99,10,Active,1.0,-1.6666666666666667,-5,792450.8200000001,0.18875294244721236
ACC05763,R10,Financial services,99,661538.42,0.3916,0.15–0.49,3,Active,1.0,11.666666666666666,25,142546.6,0.23961017095516388
ACC05764,R47,Hospitality,221,1649821.29,1.4517,1.00–1.49,11,Active,1.0,5.0,0,1588638.9000000001,0.14898121890034793
ACC05765,R27,Technology,77,492126.71,0.4815,0.15–0.49,12,Active,0.3333333333333333,11.666666666666666,5,108393.25,0.2544164911192055
ACC05766,R40,Financial services,74,417573.38,0.1925,0.15–0.49,12,Active,0.3333333333333333,8.333333333333334,5,87061.99,0.30378246695289224
ACC05767,R01,Healthcare,808,5392653.15,0.1544,0.15–0.49,1,Active,0.3333333333333333,15.0,-5,1313604.92,0.09761223914969623
ACC05768,R27,Manufacturing,132,1065712.87,2.3052,1.50–2.49,1,Active,1.0,5.0,10,2269881.39,0.15604339948512005
ACC05769,R10,Retail,228,1372478.67,0.6477,0.50–0.99,2,Active,1.0,11.666666666666666,10,877636.77,0.17988826892778353
ACC05770,R25,Manufacturing,244,1273879.98,0.2378,0.15–0.49,1,Active,0.6666666666666666,1.6666666666666667,0,354770.95,0.14898725167814592
ACC05771,R24,Manufacturing,182,1258882.9,1.2757,1.00–1.49,8,Active,1.0,-5.0,-10,1594686.97,0.16683659942318418
ACC05772,R20,Hospitality,793,4197080.75,0.6398,0.50–0.99,4,Active,0.6666666666666666,11.666666666666666,20,3041679.28,0.10269626175106802
ACC05773,R07,Technology,222,1379050.83,0.63,0.50–0.99,7,Active,1.0,8.333333333333334,15,831460.31,0.16470072427755889
ACC05774,R13,Technology,221,1751976.37,0.6595,0.50–0.99,11,Active,0.6666666666666666,1.6666666666666667,-15,736996.7999999999,0.21425190649322742
ACC05775,R30,Professional services,168,1084434.33,1.0743,1.00–1.49,5,Active,0.3333333333333333,5.0,-10,862240.64,0.14016470417907909
ACC05776,R19,Technology,235,2153185.74,1.5266,1.50–2.49,12,Active,1.0,13.333333333333334,15,3316693.97,0.1328539413288918
ACC05777,R42,Healthcare,218,997343.6,0.9665,0.50–0.99,3,Active,0.6666666666666666,10.0,25,520840.37,0.21449463253141457
ACC05778,R12,Financial services,222,1271617.97,0.3175,0.15–0.49,1,Active,1.0,8.333333333333334,0,246564.34,0.28915380757758813
ACC05779,R04,Retail,93,613049.58,0.9592,0.50–0.99,2,Active,1.0,10.0,5,469689.9,0.3211655889547639
ACC05780,R16,Professional services,351,3101399.93,0.6784,0.50–0.99,8,Active,1.0,0.0,10,1457925.69,0.16131654520681335
ACC05781,R24,Manufacturing,134,991615.93,0.4351,0.15–0.49,6,Active,1.0,8.333333333333334,0,219017.12,0.228338352818215
ACC05782,R27,Healthcare,393,2785494.55,0.221,0.15–0.49,4,Active,0.6666666666666666,-1.6666666666666667,20,664634.34,0.15112010838579168
ACC05783,R31,Technology,62,458964.2,0.8469,0.50–0.99,1,Active,1.0,6.666666666666667,10,135872.05000000002,0.39918579199773463
ACC05784,R30,Financial services,286,1802373.57,0.7956,0.50–0.99,6,Active,1.0,-1.6666666666666667,-5,880752.67,0.13053153015747132
ACC05785,R04,Financial services,182,1394702.71,0.8286,0.50–0.99,11,Active,0.6666666666666666,10.0,25,505348.65,0.15381830127634005
ACC05786,R23,Professional services,548,2917449.96,0.8295,0.50–0.99,11,Active,1.0,15.0,5,2727083.95,0.11917722825074636
ACC05787,R40,Retail,330,2201521.04,0.9485,0.50–0.99,9,Active,1.0,-1.6666666666666667,0,1135914.3800000001,0.14135417832181457
ACC05788,R07,Hospitality,312,2160625.01,0.3226,0.15–0.49,11,Active,1.0,11.666666666666666,15,597542.05,0.1718917850648782
ACC05789,R24,Professional services,392,2047312.81,0.8749,0.50–0.99,11,Active,1.0,3.3333333333333335,10,1405435.55,0.1499488003551342
ACC05790,R30,Healthcare,1099,9577847.64,1.7448,1.50–2.49,11,Active,1.0,-3.3333333333333335,5,15318201.77,0.07027967372058823
ACC05791,R03,Hospitality,757,4731496.66,0.5248,0.50–0.99,2,Active,1.0,-3.3333333333333335,-10,2397201.17,0.08736399822238654
ACC05792,R08,Healthcare,582,3983411.99,1.0229,1.00–1.49,1,Active,1.0,6.666666666666667,5,4162119.61,0.13400740149938212
ACC05793,R37,Technology,175,1152701.88,1.3983,1.00–1.49,5,Active,0.6666666666666666,20.0,25,1320971.5,0.19869846677744413
ACC05794,R43,Hospitality,301,2126168.63,0.7855,0.50–0.99,12,Active,0.6666666666666666,0.0,0,1208574.19,0.1560508891162865
ACC05795,R30,Professional services,218,1218435.04,0.5442,0.50–0.99,5,Active,0.6666666666666666,3.3333333333333335,-5,930138.22,0.28573221056382064
ACC05796,R36,Technology,454,3863750.07,3.9365,2.50–5.00,5,Active,1.0,1.6666666666666667,15,12615876.8,0.08632764135689905
ACC05797,R31,Logistics,403,2018400.6,0.7102,0.50–0.99,1,Active,0.6666666666666666,5.0,5,1085550.5,0.1179640878527735
ACC05798,R11,Retail,492,3552061.32,0.6275,0.50–0.99,11,Active,0.6666666666666666,5.0,0,1597806.36,0.1042170385297548
ACC05799,R23,Healthcare,636,3814824.6,0.5962,0.50–0.99,7,Active,1.0,3.3333333333333335,10,2620609.16,0.11380232048226975
ACC05800,R24,Hospitality,210,1595197.06,4.2999,2.50–5.00,4,Active,1.0,13.333333333333334,10,5374030.34,0.12365710875219692
ACC05801,R11,Retail,1038,7327504.23,0.7951,0.50–0.99,9,Active,0.3333333333333333,15.0,25,3867178.97,0.10032460014765154
ACC05802,R09,Retail,62,440926.68,0.8414,0.50–0.99,10,Active,1.0,6.666666666666667,5,341111.62,0.4533522027768549
ACC05803,R43,Hospitality,217,1159383.68,0.2861,0.15–0.49,10,Active,1.0,1.6666666666666667,10,321567.57,0.2080557457581472
ACC05804,R14,Retail,407,2370751.9,0.5869,0.50–0.99,8,Active,0.6666666666666666,6.666666666666667,15,1252724.49,0.12814755014138385
ACC05805,R22,Professional services,399,3080178.58,2.2268,1.50–2.49,11,Active,1.0,6.666666666666667,5,5377848.36,0.10789286939013626
ACC05806,R23,Retail,127,688524.09,0.155,0.15–0.49,6,Active,0.6666666666666666,13.333333333333334,15,141025.19999999998,0.239613892807245
ACC05807,R42,Retail,287,2399053.14,0.8889,0.50–0.99,10,Active,1.0,13.333333333333334,20,1203564.42,0.1652824022121543
ACC05808,R13,Hospitality,62,380236.53,0.9304,0.50–0.99,8,Active,1.0,6.666666666666667,25,283261.53,0.23905279659059847
ACC05809,R05,Manufacturing,136,1046017.86,0.4755,0.15–0.49,5,Active,1.0,-3.3333333333333335,0,168578.64,0.20039416248480063
ACC05810,R11,Retail,196,1151191.23,1.2069,1.00–1.49,4,Active,1.0,3.3333333333333335,5,1240873.21,0.1827044017185288
ACC05811,R19,Technology,273,1619257.62,0.6929,0.50–0.99,12,Active,1.0,6.666666666666667,0,911824.25,0.13548589820029763
ACC05812,R39,Healthcare,556,3019836.24,0.7411,0.50–0.99,9,Active,1.0,10.0,10,1856890.45,0.11221374949801367
ACC05813,R19,Financial services,344,1814136.03,0.7721,0.50–0.99,5,Active,0.6666666666666666,3.3333333333333335,-5,1655024.61,0.19159596832373646
ACC05814,R48,Professional services,143,763252.29,0.5444,0.50–0.99,6,Active,0.6666666666666666,6.666666666666667,5,531192.48,0.18499713570703544
ACC05815,R01,Technology,106,841737.03,1.4119,1.00–1.49,12,Active,1.0,8.333333333333334,0,736624.92,0.18779590680403097
ACC05816,R38,Technology,1909,13923200.01,1.1485,1.00–1.49,3,Active,1.0,8.333333333333334,15,11872617.36,0.056423285134852064
ACC05817,R17,Technology,246,1741035.54,0.6579,0.50–0.99,9,Active,1.0,6.666666666666667,20,903760.27,0.18581696190491637
ACC05818,R41,Financial services,105,790238.22,3.9932,2.50–5.00,3,Active,1.0,8.333333333333334,0,2352989.44,0.20456883135805065
ACC05819,R04,Professional services,574,4687997.66,1.141,1.00–1.49,5,Active,0.6666666666666666,3.3333333333333335,10,3609926.37,0.09739740901302583
ACC05820,R06,Retail,530,3771990.46,0.9095,0.50–0.99,2,Active,1.0,1.6666666666666667,5,1689599.61,0.10377107606292574
ACC05821,R19,Retail,550,3145890.48,0.3913,0.15–0.49,1,Active,1.0,0.0,0,2008326.27,0.5447592022668788
ACC05822,R48,Financial services,86,402690.2,0.7417,0.50–0.99,5,Active,0.6666666666666666,13.333333333333334,25,193438.16,0.2449868650692613
ACC05823,R40,Healthcare,62,505332.28,1.1301,1.00–1.49,11,Active,1.0,1.6666666666666667,0,414563.92,0.2675956565997418
ACC05824,R03,Manufacturing,119,1242332.7,1.3308,1.00–1.49,2,Active,0.6666666666666666,0.0,-10,686666.17,0.1571062734124723
ACC05825,R20,Healthcare,476,4109388.82,0.76,0.50–0.99,6,Active,1.0,8.333333333333334,-10,1664227.27,0.12221044978094349
ACC05826,R47,Logistics,117,862993.94,0.9825,0.50–0.99,5,Active,1.0,6.666666666666667,5,335103.18,0.21462277673246036
ACC05827,R16,Technology,500,3697318.48,1.2872,1.00–1.49,12,Active,1.0,3.3333333333333335,-5,3065090.67,0.09581816347605598
ACC05828,R01,Financial services,140,1002991.65,1.2546,1.00–1.49,9,Active,1.0,3.3333333333333335,5,794847.84,0.2505316118687809
ACC05829,R32,Technology,129,860110.5,0.5973,0.50–0.99,2,Active,0.3333333333333333,20.0,25,530860.86,0.2592912877537774
ACC05830,R06,Hospitality,356,2017401.64,0.3078,0.15–0.49,10,Active,0.6666666666666666,5.0,25,519172.19,0.1494639106085442
ACC05831,R42,Healthcare,225,1624961.43,0.7124,0.50–0.99,12,Active,1.0,10.0,5,873616.86,0.1665066503419426
ACC05832,R06,Healthcare,321,2404160.29,0.1974,0.15–0.49,1,Active,1.0,5.0,10,374067.27,0.1588885784724727
ACC05833,R09,Hospitality,89,768912.29,0.5886,0.50–0.99,4,Active,1.0,1.6666666666666667,25,338767.91000000003,0.3465820434991937
ACC05834,R40,Healthcare,150,1096941.45,0.9202,0.50–0.99,11,Active,1.0,10.0,5,351385.69,0.21327235712104173
ACC05835,R06,Logistics,299,1727652.83,0.8751,0.50–0.99,10,Active,0.6666666666666666,8.333333333333334,15,1379403.19,0.18270056234419924
ACC05836,R14,Professional services,325,2593162.44,4.5441,2.50–5.00,9,Active,1.0,3.3333333333333335,5,8082280.08,0.10312929968870752
ACC05837,R45,Professional services,162,1005169.94,0.9297,0.50–0.99,11,Active,1.0,3.3333333333333335,0,462444.77,0.16233029535935747
ACC05838,R13,Financial services,1448,7831099.91,0.8964,0.50–0.99,3,Active,0.6666666666666666,11.666666666666666,10,4914493.68,0.07486073482706869
ACC05839,R38,Retail,99,761105.54,2.201,1.50–2.49,2,Active,1.0,-1.6666666666666667,5,1281978.53,0.2113723697406005
ACC05840,R15,Healthcare,309,1764010.19,0.9242,0.50–0.99,1,Active,1.0,1.6666666666666667,-10,1282241.07,0.16674526430112957
ACC05841,R06,Hospitality,121,646996.94,0.8217,0.50–0.99,10,Active,1.0,10.0,15,803727.13,0.26662027707391434
ACC05842,R14,Logistics,1155,6529806.0,0.6944,0.50–0.99,1,Active,0.6666666666666666,3.3333333333333335,0,4799407.79,0.10972731987194524
ACC05843,R37,Healthcare,206,1386987.06,1.8699,1.50–2.49,8,Active,1.0,1.6666666666666667,5,3107380.12,0.15258213655378494
ACC05844,R17,Logistics,467,3490565.55,1.1668,1.00–1.49,11,Active,0.6666666666666666,15.0,15,3084787.03,0.10995754832807547
ACC05845,R32,Professional services,113,883780.14,0.1659,0.15–0.49,6,Active,0.0,18.333333333333332,25,222674.18,0.3380113101410726
ACC05846,R27,Retail,192,1188460.22,0.576,0.50–0.99,10,Active,0.3333333333333333,5.0,0,854061.1,0.18646037359934295
ACC05847,R37,Healthcare,86,426774.5,0.6931,0.50–0.99,10,Active,1.0,-1.6666666666666667,0,632683.58,0.3448508014452
ACC05848,R03,Professional services,123,807414.17,0.3262,0.15–0.49,2,Active,1.0,-3.3333333333333335,-15,201489.98,0.251483185311604
ACC05849,R17,Financial services,131,1085091.16,1.091,1.00–1.49,6,Active,1.0,1.6666666666666667,5,1011767.2,0.16619793413504266
ACC05850,R09,Hospitality,148,882325.76,0.3528,0.15–0.49,11,Active,0.6666666666666666,6.666666666666667,0,129383.51,0.23084301422185213
ACC05851,R48,Manufacturing,570,4469687.86,0.7374,0.50–0.99,1,Active,1.0,5.0,15,2086552.94,0.11417116884564707
ACC05852,R10,Technology,128,1012453.22,1.2239,1.00–1.49,10,Active,1.0,0.0,-5,885114.64,0.211433612948756
ACC05853,R46,Retail,352,3491799.91,3.0058,2.50–5.00,10,Active,1.0,10.0,10,8669764.99,0.11412475740596104
ACC05854,R08,Professional services,75,573377.43,1.2773,1.00–1.49,7,Active,1.0,5.0,-10,342095.33999999997,0.25787642102145697
ACC05855,R17,Healthcare,150,1146670.94,2.259,1.50–2.49,2,Active,1.0,5.0,10,2219237.49,0.14115131319884866
ACC05856,R31,Retail,118,835736.75,0.7013,0.50–0.99,3,Active,0.0,-1.6666666666666667,-15,481297.23,0.2071017146657852
ACC05857,R16,Technology,236,1902985.66,0.7525,0.50–0.99,9,Active,0.6666666666666666,6.666666666666667,5,645839.09,0.1435335124374051
ACC05858,R06,Hospitality,108,660231.54,0.9702,0.50–0.99,3,Active,1.0,5.0,15,300125.26,0.21195359585303017
ACC05859,R36,Logistics,62,435432.97,0.437,0.15–0.49,3,Active,1.0,-5.0,-5,153191.97,0.3461998998749805
ACC05860,R14,Healthcare,799,6325702.41,0.7108,0.50–0.99,5,Active,1.0,1.6666666666666667,5,3014282.04,0.0944784040830258
ACC05861,R22,Technology,290,1801295.15,0.7089,0.50–0.99,3,Active,0.6666666666666666,0.0,5,1215595.59,0.19314410727806416
ACC05862,R42,Logistics,846,5447111.8,0.6382,0.50–0.99,9,Active,1.0,3.3333333333333335,0,3300285.05,0.09257647873902508
ACC05863,R43,Technology,325,1790612.27,0.2816,0.15–0.49,11,Active,0.3333333333333333,15.0,25,552862.09,0.1962894790182456
ACC05864,R15,Logistics,312,2073082.39,0.5855,0.50–0.99,6,Active,1.0,10.0,-5,958085.64,0.11715821167074476
ACC05865,R29,Logistics,227,1907176.46,0.6626,0.50–0.99,2,Active,1.0,11.666666666666666,15,713830.79,0.16396271587826355
ACC05866,R18,Retail,594,4252561.21,0.8437,0.50–0.99,1,Active,1.0,5.0,0,2236569.74,0.11206176029089229
ACC05867,R44,Financial services,391,3058789.2,0.9632,0.50–0.99,1,Active,1.0,3.3333333333333335,-5,1330225.34,0.13949358789816158
ACC05868,R23,Technology,280,1501271.69,0.2827,0.15–0.49,12,Active,1.0,5.0,10,390316.13,0.17713217893711852
ACC05869,R47,Financial services,85,429532.91,0.445,0.15–0.49,5,Active,0.6666666666666666,6.666666666666667,5,314270.39,0.3931261934986718
ACC05870,R43,Technology,227,1507640.12,3.2807,2.50–5.00,12,Active,1.0,1.6666666666666667,-5,6605254.5200000005,0.12234859807747792
ACC05871,R04,Healthcare,290,2071380.9,2.225,1.50–2.49,12,Active,1.0,11.666666666666666,15,3193944.44,0.1180939683165666
ACC05872,R37,Retail,181,1173023.67,1.2487,1.00–1.49,11,Active,1.0,8.333333333333334,15,1104901.29,0.16995281420681646
ACC05873,R15,Retail,110,854012.14,1.9379,1.50–2.49,8,Active,1.0,6.666666666666667,0,1019840.13,0.16877213688977732
ACC05874,R19,Technology,363,2010462.15,0.7644,0.50–0.99,5,Active,1.0,-1.6666666666666667,-10,1280262.52,0.1673268561773995
ACC05875,R39,Technology,62,308397.28,0.2115,0.15–0.49,9,Active,1.0,3.3333333333333335,5,52052.56,0.35489777068514444
ACC05876,R02,Technology,391,3053154.39,0.6882,0.50–0.99,10,Active,1.0,18.333333333333332,20,1160019.43,0.12178786240765582
ACC05877,R15,Financial services,700,4559713.13,0.87,0.50–0.99,1,Active,0.3333333333333333,8.333333333333334,20,2042014.76,0.08452884869608139
ACC05878,R06,Professional services,121,619224.49,0.1926,0.15–0.49,9,Active,0.3333333333333333,-1.6666666666666667,0,315501.36,0.41067795135744284
ACC05879,R33,Financial services,315,1916088.93,0.5122,0.50–0.99,8,Active,1.0,10.0,-15,941721.7,0.16787702947173133
ACC05880,R31,Manufacturing,622,5008854.8,0.7663,0.50–0.99,2,Active,1.0,1.6666666666666667,10,1940841.08,0.11659605847014448
ACC05881,R31,Healthcare,367,2401532.67,0.7694,0.50–0.99,8,Active,1.0,3.3333333333333335,5,1419623.32,0.14811989326556935
ACC05882,R16,Logistics,116,745403.11,0.3276,0.15–0.49,10,Active,1.0,8.333333333333334,20,167497.66,0.2598166372132745
ACC05883,R31,Healthcare,128,851842.36,0.6884,0.50–0.99,6,Active,0.6666666666666666,11.666666666666666,10,290808.0,0.24573658825228825
ACC05884,R38,Professional services,69,469665.6,0.3837,0.15–0.49,12,Active,0.6666666666666666,13.333333333333334,15,89282.67,0.2738298999812273
ACC05885,R19,Financial services,356,1915291.02,0.9252,0.50–0.99,9,Active,1.0,-6.666666666666667,0,1080021.22,0.11305499768197022
ACC05886,R23,Manufacturing,141,911147.13,0.7696,0.50–0.99,7,Active,1.0,6.666666666666667,15,339712.32,0.17194743428355289
ACC05887,R30,Hospitality,197,1071994.53,0.337,0.15–0.49,4,Active,1.0,-1.6666666666666667,-10,312731.05,0.1923367383956142
ACC05888,R19,Technology,291,2176224.65,0.5495,0.50–0.99,1,Active,1.0,8.333333333333334,5,816736.15,0.13262721004913808
ACC05889,R17,Financial services,154,1214338.32,0.7978,0.50–0.99,2,Active,0.6666666666666666,6.666666666666667,20,775135.88,0.3039837411078883
ACC05890,R07,Healthcare,115,852773.37,0.172,0.15–0.49,5,Active,0.3333333333333333,11.666666666666666,5,226758.05,0.27023463838238404
ACC05891,R23,Logistics,272,1204159.77,0.1574,0.15–0.49,8,Active,0.6666666666666666,8.333333333333334,10,396093.61,0.17333040867437277
ACC05892,R23,Financial services,89,554219.53,0.8978,0.50–0.99,2,Active,0.3333333333333333,3.3333333333333335,0,529843.37,0.2972633072002012
ACC05893,R38,Technology,275,1931419.09,1.1733,1.00–1.49,8,Active,0.6666666666666666,0.0,-10,1301803.78,0.12213045053700775
ACC05894,R07,Logistics,125,1099217.65,0.906,0.50–0.99,1,Active,1.0,6.666666666666667,15,508380.6,0.20394158525939698
ACC05895,R04,Professional services,295,2062758.45,0.6946,0.50–0.99,4,Active,0.6666666666666666,21.666666666666668,25,1253152.41,0.16403737617429212
ACC05896,R07,Healthcare,140,960317.24,0.559,0.50–0.99,6,Active,1.0,6.666666666666667,0,470526.2,0.2056962570195989
ACC05897,R37,Healthcare,200,1136274.4,0.7136,0.50–0.99,7,Active,0.6666666666666666,3.3333333333333335,25,752897.78,0.19725059704190795
ACC05898,R43,Professional services,96,435252.3,0.6194,0.50–0.99,2,Active,0.6666666666666666,-6.666666666666667,-15,276037.17,0.21964574518003943
ACC05899,R32,Healthcare,398,2666862.04,1.2084,1.00–1.49,6,Active,1.0,1.6666666666666667,0,2880145.95,0.14185516836061374
ACC05900,R21,Technology,341,2372136.65,2.7686,2.50–5.00,9,Active,1.0,1.6666666666666667,-15,9628058.69,0.15743893181692994
ACC05901,R15,Professional services,200,1791613.63,0.2004,0.15–0.49,2,Active,0.6666666666666666,15.0,20,428114.3,0.23983670253834227
ACC05902,R41,Manufacturing,246,1727610.94,0.3723,0.15–0.49,9,Active,0.6666666666666666,8.333333333333334,-5,247391.47,0.19898779246896106
ACC05903,R33,Healthcare,179,1088252.49,0.2487,0.15–0.49,7,Active,0.6666666666666666,8.333333333333334,5,289051.0,0.17873872484127487
ACC05904,R18,Technology,159,1103760.34,0.6904,0.50–0.99,2,Active,1.0,0.0,5,777515.03,0.1898500819264087
ACC05905,R06,Healthcare,264,1704851.81,0.173,0.15–0.49,12,Active,0.0,16.666666666666668,10,293528.45,0.1863602452216123
ACC05906,R16,Professional services,320,1963318.54,1.1238,1.00–1.49,6,Active,1.0,3.3333333333333335,-10,2850822.03,0.1400776724971998
ACC05907,R34,Professional services,274,1959262.07,0.8331,0.50–0.99,3,Active,1.0,-6.666666666666667,-10,911983.3099999999,0.17583371572165482
ACC05908,R10,Financial services,144,767480.57,1.3413,1.00–1.49,1,Active,0.6666666666666666,18.333333333333332,25,628616.32,0.15696953388396226
ACC05909,R14,Financial services,62,236118.3,0.5143,0.50–0.99,8,Active,1.0,3.3333333333333335,10,91982.77,0.2745392298231983
ACC05910,R13,Professional services,103,590616.49,0.1682,0.15–0.49,1,Active,1.0,8.333333333333334,20,178859.7,0.26119252103060864
ACC05911,R12,Hospitality,270,1875851.4,1.0845,1.00–1.49,5,Active,1.0,10.0,-5,1849920.17,0.13856147134942662
ACC05912,R38,Manufacturing,375,2573608.31,1.1677,1.00–1.49,8,Active,0.6666666666666666,13.333333333333334,20,2159883.43,0.11994377152511547
