quote_id,account_id,year,offered_rate_change_pct,renewed,premium,risk_score_at_quote,rating_region,industry,covered_lives_2025,annual_premium_2025,risk_score_2025,risk_band,renewal_month,medical_cost_inflation_pct,utilization_trend_pct,unemployment_rate_pct,paid_claims,allowed_claims,claim_count,unique_members,claim_severity,median_claim,p90_claim,max_claim,provider_count,mlr,claims_per_life,paid_per_life,claims_premium_gap,loss_making
Q202505875,ACC05875,2025,5,1,332600.36,0.2073,R39,Technology,62,308397.28,0.2115,0.15–0.49,9,4.817,2.172,3.907,52052.56,62218.07000000001,26.0,22.0,2002.0215384615383,593.79,5580.775,13543.64,25.0,0.15650181497097598,0.41935483870967744,839.5574193548387,-280547.8,False
Q202505876,ACC05876,2025,20,1,3740632.17,0.7257,R02,Technology,391,3053154.39,0.6882,0.50–0.99,10,4.337,3.129,2.78,1160019.43,1390116.84,243.0,183.0,4773.742510288065,1760.44,13169.828000000001,55975.57,150.0,0.3101132047420744,0.6214833759590793,2966.801611253197,-2580612.74,False
Q202505877,ACC05877,2025,20,0,5057254.91,0.7393,R15,Financial services,700,4559713.13,0.87,0.50–0.99,1,3.846,1.903,2.489,2042014.76,2448313.27,478.0,359.0,4271.997405857741,1689.0749999999998,11159.634000000002,46588.27,211.0,0.4037792827018087,0.6828571428571428,2917.163942857143,-3015240.1500000004,False
Q202505878,ACC05878,2025,0,0,579458.58,0.0769,R06,Professional services,121,619224.49,0.1926,0.15–0.49,9,4.996,3.274,3.972,315501.36,383617.89,59.0,47.0,5347.480677966101,1301.09,7709.906000000003,111848.32,51.0,0.5444761211405309,0.48760330578512395,2607.449256198347,-263957.22,False
Q202505879,ACC05879,2025,-15,1,1631148.74,0.4994,R33,Financial services,315,1916088.93,0.5122,0.50–0.99,8,4.889,2.297,4.307,941721.7,1116222.37,217.0,163.0,4339.73133640553,1468.07,8480.818000000001,94568.88,151.0,0.5773364972221969,0.6888888888888889,2989.592698412698,-689427.04,False
Q202505880,ACC05880,2025,10,1,5181203.43,0.7763,R31,Manufacturing,622,5008854.8,0.7663,0.50–0.99,2,5.502,1.647,2.778,1940841.08,2324432.41,390.0,297.0,4976.51558974359,1659.99,11320.170000000002,111607.47,200.0,0.37459271889658274,0.6270096463022508,3120.3232797427654,-3240362.3499999996,False
Q202505881,ACC05881,2025,5,1,2384608.25,0.7657,R31,Healthcare,367,2401532.67,0.7694,0.50–0.99,8,5.502,1.647,2.778,1419623.32,1681671.53,260.0,189.0,5460.0896923076925,1825.505,12878.621,108535.99,162.0,0.5953276895691357,0.7084468664850136,3868.183433242507,-964984.9299999999,False
Q202505882,ACC05882,2025,20,1,883837.77,0.2174,R16,Logistics,116,745403.11,0.3276,0.15–0.49,10,5.494,3.072,4.115,167497.66,198227.52,58.0,47.0,2887.8906896551725,1192.355,7484.026000000007,31616.51,51.0,0.18951176979006001,0.5,1443.9453448275863,-716340.11,False
Q202505883,ACC05883,2025,10,1,958275.54,0.6966,R31,Healthcare,128,851842.36,0.6884,0.50–0.99,6,5.502,1.647,2.778,290808.0,357128.87,74.0,54.0,3929.837837837838,1306.9099999999999,10074.945000000002,47760.22,60.0,0.3034701271828351,0.578125,2271.9375,-667467.54,False
Q202505884,ACC05884,2025,15,0,494732.58,0.4571,R38,Professional services,69,469665.6,0.3837,0.15–0.49,12,5.154,2.271,4.048,89282.67,108427.66,41.0,35.0,2177.6260975609757,810.4,6061.72,12773.0,40.0,0.18046652597651847,0.5942028985507246,1293.9517391304348,-405449.91000000003,False
Q202505885,ACC05885,2025,0,1,1785945.87,0.8775,R19,Financial services,356,1915291.02,0.9252,0.50–0.99,9,5.211,3.105,4.492,1080021.22,1289394.33,255.0,182.0,4235.377333333333,1703.52,11039.533999999998,45912.48,156.0,0.6047334570112138,0.7162921348314607,3033.7674719101124,-705924.6500000001,False
Q202505886,ACC05886,2025,15,1,1043765.57,0.7876,R23,Manufacturing,141,911147.13,0.7696,0.50–0.99,7,4.92,2.879,3.089,339712.32,407234.86,82.0,63.0,4142.8331707317075,2273.95,11518.559000000003,25607.22,69.0,0.32546802631169375,0.5815602836879432,2409.3072340425533,-704053.25,False
Q202505887,ACC05887,2025,-10,1,904895.44,0.3233,R30,Hospitality,197,1071994.53,0.337,0.15–0.49,4,5.308,2.763,3.218,312731.05,378564.26,117.0,92.0,2672.914957264957,879.81,7250.574000000005,35658.39,96.0,0.3455991003778293,0.5939086294416244,1587.4672588832486,-592164.3899999999,False
Q202505888,ACC05888,2025,5,1,2097782.13,0.5275,R19,Technology,291,2176224.65,0.5495,0.50–0.99,1,5.211,3.105,4.492,816736.15,971584.82,226.0,155.0,3613.8767699115047,1629.01,9404.435000000001,39675.2,151.0,0.3893331620667395,0.7766323024054983,2806.653436426117,-1281045.98,False
Q202505889,ACC05889,2025,20,0,1399379.3,0.7878,R17,Financial services,154,1214338.32,0.7978,0.50–0.99,2,4.522,2.584,4.335,775135.88,903354.08,99.0,73.0,7829.655353535353,1865.29,20513.408,208042.28,83.0,0.5539140674726287,0.6428571428571429,5033.34987012987,-624243.42,False
Q202505890,ACC05890,2025,5,0,905974.59,0.2344,R07,Healthcare,115,852773.37,0.172,0.15–0.49,5,3.919,2.58,3.359,226758.05,278033.27,52.0,40.0,4360.73173076923,1629.1599999999999,14970.447999999999,34086.95,45.0,0.25029184317410047,0.45217391304347826,1971.8091304347824,-679216.54,False
Q202505891,ACC05891,2025,10,0,1229237.11,0.1586,R23,Logistics,272,1204159.77,0.1574,0.15–0.49,8,4.92,2.879,3.089,396093.61,483158.66,124.0,102.0,3194.3033064516126,1222.835,7599.922000000002,34090.01,97.0,0.32222718202837203,0.45588235294117646,1456.226507352941,-833143.5000000001,False
Q202505892,ACC05892,2025,0,0,529978.69,0.8008,R23,Financial services,89,554219.53,0.8978,0.50–0.99,2,4.92,2.879,3.089,529843.37,634855.0599999999,73.0,46.0,7258.128356164383,1923.34,11820.865999999998,113390.02,60.0,0.999744668979049,0.8202247191011236,5953.296292134832,-135.31999999994878,False
Q202505893,ACC05893,2025,-10,1,1627074.58,1.1958,R38,Technology,275,1931419.09,1.1733,1.00–1.49,8,5.154,2.271,4.048,1301803.78,1548555.09,219.0,155.0,5944.309497716895,2318.4,15448.580000000007,67875.85,146.0,0.8000885736903345,0.7963636363636364,4733.831927272728,-325270.80000000005,False
Q202505894,ACC05894,2025,15,1,1200333.84,0.9067,R07,Logistics,125,1099217.65,0.906,0.50–0.99,1,3.919,2.58,3.359,508380.6,603582.48,99.0,67.0,5135.157575757576,1516.58,13019.85,48349.48,81.0,0.42353267321031285,0.792,4067.0447999999997,-691953.2400000001,False
Q202505895,ACC05895,2025,25,0,2519938.8,0.6998,R04,Professional services,295,2062758.45,0.6946,0.50–0.99,4,4.635,2.435,2.271,1253152.41,1501633.7,222.0,149.0,5644.830675675676,1888.5,12453.736000000003,147878.12,147.0,0.49729477953988405,0.752542372881356,4247.97427118644,-1266786.39,False
Q202505896,ACC05896,2025,0,1,961383.54,0.7016,R07,Healthcare,140,960317.24,0.559,0.50–0.99,6,3.919,2.58,3.359,470526.2,538970.66,100.0,68.0,4705.262,1587.995,10967.527000000006,61997.11,82.0,0.4894261035507223,0.7142857142857143,3360.901428571429,-490857.34,False
Q202505897,ACC05897,2025,25,0,1378602.22,0.7599,R37,Healthcare,200,1136274.4,0.7136,0.50–0.99,7,5.303,2.136,4.946,752897.78,911000.63,135.0,98.0,5577.020592592593,1516.4,15476.322000000015,94742.51,111.0,0.5461312691053116,0.675,3764.4889000000003,-625704.44,False
Q202505898,ACC05898,2025,-15,0,371662.55,0.598,R43,Professional services,96,435252.3,0.6194,0.50–0.99,2,5.057,1.509,3.524,276037.17,324757.31,77.0,56.0,3584.8983116883114,1487.36,9149.326000000001,40699.44,67.0,0.7427091322491329,0.8020833333333334,2875.3871875,-95625.38,False
Q202505899,ACC05899,2025,0,1,2511708.22,1.2056,R32,Healthcare,398,2666862.04,1.2084,1.00–1.49,6,5.601,2.837,2.694,2880145.95,3371088.52,341.0,235.0,8446.175806451614,2478.29,19047.78,242203.44,181.0,1.1466881093377956,0.8567839195979899,7236.547613065327,368437.73,True
Q202505900,ACC05900,2025,-15,1,1846883.35,2.7814,R21,Technology,341,2372136.65,2.7686,2.50–5.00,9,5.012,2.853,3.693,9628058.69,11712506.18,500.0,265.0,19256.11738,6212.8150000000005,38584.869,1154250.6,214.0,5.213138496267238,1.466275659824047,28234.776217008795,7781175.34,True
Q202505901,ACC05901,2025,20,1,2204295.68,0.2139,R15,Professional services,200,1791613.63,0.2004,0.15–0.49,2,3.846,1.903,2.489,428114.3,522151.45,106.0,83.0,4038.8141509433963,1300.6750000000002,8966.630000000001,70932.55,86.0,0.19421818219958584,0.53,2140.5715,-1776181.3800000001,False
Q202505902,ACC05902,2025,-5,1,1627357.05,0.3316,R41,Manufacturing,246,1727610.94,0.3723,0.15–0.49,9,4.704,2.731,3.573,247391.47,297369.46,112.0,93.0,2208.8524107142857,667.735,5444.780000000002,32218.41,94.0,0.1520204001942905,0.45528455284552843,1005.6563821138211,-1379965.58,False
Q202505903,ACC05903,2025,5,1,1173218.52,0.2657,R33,Healthcare,179,1088252.49,0.2487,0.15–0.49,7,4.889,2.297,4.307,289051.0,351257.84,101.0,83.0,2861.891089108911,1157.95,9477.44,25256.91,81.0,0.24637439238514577,0.5642458100558659,1614.8100558659219,-884167.52,False
Q202505904,ACC05904,2025,5,1,1111987.26,0.6823,R18,Technology,159,1103760.34,0.6904,0.50–0.99,2,3.836,2.826,3.535,777515.03,956408.3,114.0,80.0,6820.307280701754,1634.27,22303.11000000002,62142.53,93.0,0.6992121744272503,0.7169811320754716,4890.031635220126,-334472.23,False
Q202505905,ACC05905,2025,10,0,1892354.91,0.1491,R06,Healthcare,264,1704851.81,0.173,0.15–0.49,12,4.996,3.274,3.972,293528.45,355086.71,128.0,95.0,2293.191015625,947.5550000000001,5792.897999999999,29594.25,105.0,0.15511279012666818,0.48484848484848486,1111.8501893939394,-1598826.46,False
Q202505906,ACC05906,2025,-10,1,1631385.93,1.1956,R16,Professional services,320,1963318.54,1.1238,1.00–1.49,6,5.494,3.072,4.115,2850822.03,3468241.29,286.0,202.0,9967.909195804195,3092.33,29191.415,185323.76,169.0,1.747484747523843,0.89375,8908.81884375,1219436.0999999999,True
Q202505907,ACC05907,2025,-10,1,1638567.41,0.77,R34,Professional services,274,1959262.07,0.8331,0.50–0.99,3,5.007,1.996,4.089,911983.3099999999,1105388.8900000001,154.0,125.0,5921.969545454545,1600.9699999999998,15425.459000000017,76002.76,126.0,0.5565735681268066,0.5620437956204379,3328.4062408759123,-726584.1,False
Q202505908,ACC05908,2025,25,0,924893.72,1.3069,R10,Financial services,144,767480.57,1.3413,1.00–1.49,1,3.901,2.455,2.355,628616.32,764477.53,128.0,85.0,4911.065,2687.145,10233.839,44160.31,98.0,0.6796633022873158,0.8888888888888888,4365.391111111111,-296277.4,False
Q202505909,ACC05909,2025,10,1,254532.76,0.5241,R14,Financial services,62,236118.3,0.5143,0.50–0.99,8,5.289,2.826,4.013,91982.77,107019.11,33.0,28.0,2787.3566666666666,1175.16,8433.430000000004,13422.06,31.0,0.3613789046250864,0.532258064516129,1483.593064516129,-162549.99,False
Q202505910,ACC05910,2025,20,1,668891.71,0.1108,R13,Professional services,103,590616.49,0.1682,0.15–0.49,1,3.794,1.943,2.464,178859.7,216970.34,52.0,44.0,3439.6096153846156,1471.4650000000001,9028.364999999998,33804.68,49.0,0.267397094815243,0.5048543689320388,1736.501941747573,-490032.00999999995,False
Q202505911,ACC05911,2025,-5,1,1692747.97,1.0782,R12,Hospitality,270,1875851.4,1.0845,1.00–1.49,5,5.763,3.224,2.083,1849920.17,2247645.12,223.0,145.0,8295.606143497758,2743.08,21279.010000000002,109022.53,144.0,1.092850325497658,0.825925925925926,6851.556185185185,157172.19999999995,True
Q202505912,ACC05912,2025,20,0,3153597.47,1.0943,R38,Manufacturing,375,2573608.31,1.1677,1.00–1.49,8,5.154,2.271,4.048,2159883.43,2572927.4,324.0,220.0,6666.30688271605,2341.475,16162.739999999993,113637.94,185.0,0.6848950922071865,0.864,5759.6891466666675,-993714.04,False
Q202505913,ACC05913,2025,-15,1,992531.55,4.4952,R20,Financial services,163,1181172.68,4.465,2.50–5.00,5,4.502,2.439,3.155,3523654.9,4276108.38,221.0,123.0,15944.139819004524,6119.67,49087.46,138636.13,148.0,3.5501691608694954,1.3558282208588956,21617.51472392638,2531123.3499999996,True
Q202505914,ACC05914,2025,5,1,2289098.88,0.703,R42,Professional services,346,2387692.19,0.7056,0.50–0.99,12,5.154,2.539,3.317,1214596.77,1477979.88,212.0,157.0,5729.230047169812,1688.805,15813.808,87207.26,147.0,0.5306003950340494,0.6127167630057804,3510.395289017341,-1074502.1099999999,False
Q202505915,ACC05915,2025,5,1,3399872.53,1.2664,R08,Technology,500,3218999.82,1.329,1.00–1.49,12,4.649,1.752,3.434,3220754.19,3851000.61,408.0,290.0,7894.005367647059,2703.465,18479.505000000016,197080.21,205.0,0.9473161601149794,0.816,6441.50838,-179118.33999999985,False
Q202505916,ACC05916,2025,-10,1,1449674.15,1.6933,R24,Retail,235,1721904.81,1.6669,1.50–2.49,10,5.59,2.842,3.647,2850458.26,3401722.51,247.0,144.0,11540.316842105261,3909.75,32321.54,155726.38,155.0,1.9662751522471447,1.0510638297872341,12129.609617021275,1400784.1099999999,True
Q202505917,ACC05917,2025,5,1,1847967.25,2.403,R27,Healthcare,228,1737305.37,2.3384,1.50–2.49,6,5.284,2.649,3.276,2605049.9,3083445.25,249.0,149.0,10462.047791164658,3327.09,29631.290000000005,117449.03,149.0,1.409684019021441,1.0921052631578947,11425.65745614035,757082.6499999999,True
Q202505918,ACC05918,2025,-10,1,1891866.21,0.6828,R21,Logistics,445,2252156.1,0.7082,0.50–0.99,9,5.012,2.853,3.693,1263059.93,1511722.66,303.0,226.0,4168.514620462046,1542.78,10278.018,38704.49,185.0,0.6676264544097967,0.6808988764044944,2838.3369213483143,-628806.28,False
Q202505919,ACC05919,2025,-5,1,522125.53,0.9966,R18,Logistics,62,538413.47,0.9312,0.50–0.99,5,3.836,2.826,3.535,201816.84,240359.08,44.0,32.0,4586.746363636364,2381.9750000000004,12761.085000000003,30731.01,40.0,0.3865293466879507,0.7096774193548387,3255.110322580645,-320308.69000000006,False
Q202505920,ACC05920,2025,20,1,2159131.96,0.4955,R06,Retail,372,1948455.1,0.5013,0.50–0.99,3,4.996,3.274,3.972,1555847.96,1885836.22,249.0,180.0,6248.3853815261045,1661.59,13136.570000000002,164853.64,149.0,0.720589565076884,0.6693548387096774,4182.386989247312,-603284.0,False
Q202505921,ACC05921,2025,-5,1,2839979.49,0.0956,R04,Technology,499,2948704.94,0.1748,0.15–0.49,4,4.635,2.435,2.271,700702.58,848976.91,252.0,197.0,2780.5657936507937,993.4749999999999,7168.772,43195.03,151.0,0.2467280423916019,0.5050100200400801,1404.2135871743485,-2139276.91,False
Q202505922,ACC05922,2025,5,0,3138071.31,1.1544,R41,Professional services,400,3239176.17,1.174,1.00–1.49,11,4.704,2.731,3.573,2518451.5,3015479.66,347.0,233.0,7257.78530259366,2888.91,18697.46200000005,129362.41,190.0,0.8025475686210585,0.8675,6296.12875,-619619.81,False
Q202505923,ACC05923,2025,15,1,842504.5,0.8065,R37,Technology,131,759368.52,0.6912,0.50–0.99,4,5.303,2.136,4.946,381100.08,442436.66000000003,93.0,65.0,4097.850322580645,1474.61,7637.393999999998,55224.94,77.0,0.4523418925358856,0.7099236641221374,2909.1609160305343,-461404.42,False
Q202505924,ACC05924,2025,0,1,2151372.96,0.552,R30,Technology,407,2308533.22,0.601,0.50–0.99,11,5.308,2.763,3.218,1011328.89,1223383.48,250.0,185.0,4045.31556,1722.85,9376.484999999999,59765.13,158.0,0.470085340293577,0.6142506142506142,2484.8375675675675,-1140044.0699999998,False
Q202505925,ACC05925,2025,5,1,1873271.21,0.3791,R39,Healthcare,265,1812197.8,0.3137,0.15–0.49,3,4.817,2.172,3.907,568223.28,678835.34,116.0,91.0,4898.4765517241385,1172.4299999999998,10195.75,107015.17,99.0,0.3033320946623634,0.4377358490566038,2144.2387924528302,-1305047.93,False
Q202505926,ACC05926,2025,5,1,418326.62,0.6186,R23,Hospitality,66,411891.63,0.682,0.50–0.99,3,4.92,2.879,3.089,231770.71,271483.13,52.0,34.0,4457.129038461539,2019.335,7229.607,50241.33,45.0,0.5540424608885756,0.7878787878787878,3511.677424242424,-186555.91,False
Q202505927,ACC05927,2025,15,1,5900157.17,0.5242,R15,Hospitality,928,5264400.02,0.6119,0.50–0.99,5,3.846,1.903,2.489,3486190.86,4146436.56,629.0,465.0,5542.433799682035,1564.13,13114.162,258800.36,228.0,0.5908640667618011,0.677801724137931,3756.6711853448273,-2413966.31,False
Q202505928,ACC05928,2025,10,1,3983651.72,0.244,R21,Technology,510,3693269.88,0.2674,0.15–0.49,8,5.012,2.853,3.693,1123061.64,1342147.52,296.0,222.0,3794.1271621621618,1257.505,9979.575,161490.5,179.0,0.28191762707609386,0.5803921568627451,2202.0816470588234,-2860590.08,False
Q202505929,ACC05929,2025,0,1,805887.76,0.4228,R17,Healthcare,139,851572.53,0.4073,0.15–0.49,10,4.522,2.584,4.335,182027.5,228741.81,56.0,41.0,3250.4910714285716,1078.17,9145.895,27736.72,50.0,0.225872024660109,0.4028776978417266,1309.5503597122301,-623860.26,False
Q202505930,ACC05930,2025,15,1,822348.86,0.4762,R09,Manufacturing,111,719583.73,0.432,0.15–0.49,9,4.042,2.371,3.67,178595.69,221592.65,54.0,42.0,3307.3275925925927,1356.76,8543.310000000009,24386.45,51.0,0.21717752487672934,0.4864864864864865,1608.9701801801803,-643753.1699999999,False
Q202505931,ACC05931,2025,0,1,1035527.06,1.9763,R43,Logistics,153,1084063.39,2.0275,1.50–2.49,3,5.057,1.509,3.524,2107776.58,2542949.46,157.0,104.0,13425.328535031847,3763.38,27089.53,344689.74,112.0,2.0354625788340095,1.026143790849673,13776.31751633987,1072249.52,True
Q202505932,ACC05932,2025,0,1,5517113.53,1.5623,R41,Professional services,761,5815000.91,1.6069,1.50–2.49,9,4.704,2.731,3.573,9909322.43,11956893.45,853.0,525.0,11617.025123094958,4005.71,27903.93000000002,364041.74,243.0,1.7961063110477626,1.1208935611038107,13021.448659658345,4392208.899999999,True
Q202505933,ACC05933,2025,15,0,871386.43,0.6667,R17,Logistics,123,757537.52,0.6552,0.50–0.99,9,4.522,2.584,4.335,517882.32,616483.36,92.0,65.0,5629.155652173913,1603.975,15004.032000000001,68348.44,76.0,0.5943199276123682,0.7479674796747967,4210.425365853658,-353504.11000000004,False
Q202505934,ACC05934,2025,-15,1,631607.59,0.462,R14,Manufacturing,127,788736.0,0.4393,0.15–0.49,1,5.289,2.826,4.013,188041.88,222012.52,73.0,58.0,2575.916164383562,1012.94,6669.069999999993,28155.86,64.0,0.29771947484038314,0.5748031496062992,1480.6447244094488,-443565.70999999996,False
Q202505935,ACC05935,2025,5,1,1558417.98,0.1709,R23,Technology,241,1532435.78,0.1827,0.15–0.49,7,4.92,2.879,3.089,452984.07,543073.28,126.0,99.0,3595.1116666666667,1414.52,8178.84,37682.6,95.0,0.29066917592929725,0.5228215767634855,1879.601950207469,-1105433.91,False
Q202505936,ACC05936,2025,10,1,2437815.08,1.0051,R10,Technology,379,2419460.24,0.969,0.50–0.99,4,3.901,2.455,2.355,1350517.66,1639989.27,246.0,183.0,5489.909186991869,1480.63,12998.994999999999,81577.48,152.0,0.5539869168419451,0.6490765171503958,3563.3711345646434,-1087297.4200000002,False
Q202505937,ACC05937,2025,5,0,4979214.3,0.8832,R20,Technology,628,4998767.93,0.8408,0.50–0.99,11,4.502,2.439,3.155,2239344.25,2670164.84,424.0,304.0,5281.472287735849,1895.595,12940.20199999999,117900.75,207.0,0.44973847580731763,0.6751592356687898,3565.834792993631,-2739870.05,False
Q202505938,ACC05938,2025,-5,1,3048705.68,1.1639,R24,Retail,484,3498951.95,1.1008,1.00–1.49,10,5.59,2.842,3.647,3437074.35,4104965.23,409.0,268.0,8403.604767726161,2826.68,19280.78399999998,380896.21,203.0,1.1273880494754744,0.8450413223140496,7101.393285123967,388368.6699999999,True
Q202505939,ACC05939,2025,15,1,2315000.76,1.4527,R02,Hospitality,209,1968573.85,1.3578,1.00–1.49,1,4.337,3.129,2.78,1515682.77,1816905.56,182.0,127.0,8327.927307692307,2372.755,18913.058000000005,120414.98,136.0,0.6547223638924422,0.8708133971291866,7252.070669856459,-799317.9899999998,False
Q202505940,ACC05940,2025,5,1,3217350.55,1.0257,R21,Retail,470,3273756.83,0.9506,0.50–0.99,1,5.012,2.853,3.693,1502156.72,1784009.51,316.0,240.0,4753.660506329114,1601.4499999999998,12056.23,71376.31,178.0,0.46689246218445174,0.6723404255319149,3196.0781276595744,-1715193.8299999998,False
Q202505941,ACC05941,2025,20,1,1655675.61,0.7758,R27,Hospitality,191,1367849.87,0.8333,0.50–0.99,9,5.284,2.649,3.276,823755.21,988114.4,135.0,94.0,6101.890444444444,1629.3,12866.858000000002,151365.04,101.0,0.49753418183166925,0.7068062827225131,4312.854502617801,-831920.4000000001,False
Q202505942,ACC05942,2025,25,0,1541027.32,0.3345,R06,Financial services,166,1226689.99,0.3434,0.15–0.49,8,4.996,3.274,3.972,286315.85,352520.75,80.0,63.0,3578.948125,1371.205,8292.403000000004,30078.04,66.0,0.18579544066746329,0.4819277108433735,1724.7942771084336,-1254711.4700000002,False
Q202505943,ACC05943,2025,25,1,2385054.66,0.7772,R39,Manufacturing,347,2002458.83,0.8117,0.50–0.99,9,4.817,2.172,3.907,1110994.99,1333134.96,234.0,169.0,4747.8418376068375,1649.83,12793.761000000002,52155.01,152.0,0.4658153159475179,0.6743515850144092,3201.714668587896,-1274059.6700000002,False
Q202505944,ACC05944,2025,10,1,3842649.27,1.2046,R34,Retail,568,3512128.73,1.1887,1.00–1.49,12,5.007,1.996,4.089,3539494.75,4246698.23,493.0,336.0,7179.5025354969575,2790.53,17768.68,190395.24,214.0,0.9211079391588606,0.8679577464788732,6231.504841549296,-303154.52,False
Q202505945,ACC05945,2025,-5,1,1782517.6,0.8943,R48,Technology,253,1847679.6,0.88,0.50–0.99,9,4.632,2.523,3.414,897410.33,1087333.92,187.0,127.0,4798.9857219251335,1582.66,13125.148000000001,66321.89,138.0,0.5034510346489706,0.7391304347826086,3547.076403162055,-885107.2700000001,False
